s_no,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
7534,7534,25-11-2023,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Furniture,Chairs,FUR-CH-10002880,2,4,196,26
7535,7535,12-06-2023,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Furniture,Bookcases,FUR-BO-10004709,5,11.5,218.5,8.5
7536,7536,13-12-2023,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,OFF-SU-10004231,3,0.6,29.4,-0.6
7537,7537,06-06-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000820,2,0.3,9.7,-0.3
7538,7538,12-04-2022,Second Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10001736,2,2.8,67.2,7.2
7539,7539,21-03-2023,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Storage,OFF-ST-10003306,1,4.4,105.6,5.6
7540,7540,06-08-2023,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Office Supplies,Binders,OFF-BI-10003707,8,2,38,8
7541,7541,14-12-2023,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Bookcases,FUR-BO-10003546,8,4.8,235.2,25.2
7542,7542,11-06-2022,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10000213,2,1,49,9
7543,7543,05-07-2022,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Furnishings,FUR-FU-10001488,6,10.2,499.8,29.8
7544,7544,10-07-2023,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Technology,Phones,TEC-PH-10004833,6,1.2,58.8,-1.2
7545,7545,12-05-2023,Standard Class,Corporate,United States,Denver,Colorado,80219,West,Furniture,Chairs,FUR-CH-10002335,5,45.5,864.5,84.5
7546,7546,28-12-2023,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Technology,Phones,TEC-PH-10001128,6,14.4,705.6,105.6
7547,7547,03-06-2022,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Technology,Phones,TEC-PH-10004667,7,15.2,744.8,94.8
7548,7548,25-11-2023,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10004817,5,0.3,9.7,-0.3
7549,7549,12-12-2022,Standard Class,Corporate,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10004140,1,0,0,0
7550,7550,23-04-2022,First Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,Furnishings,FUR-FU-10004671,3,0.4,19.6,-0.4
7551,7551,08-02-2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Envelopes,OFF-EN-10002592,3,0.6,29.4,9.4
7552,7552,19-04-2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10004447,6,16.6,813.4,83.4
7553,7553,25-09-2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003669,3,0.2,9.8,-0.2
7554,7554,17-10-2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10000223,4,1.5,28.5,-1.5
7555,7555,11-03-2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Bookcases,FUR-BO-10004467,7,10.5,339.5,49.5
7556,7556,27-03-2022,Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10000716,5,0.8,19.2,-0.8
7557,7557,17-06-2023,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Paper,OFF-PA-10003641,6,3.2,156.8,6.8
7558,7558,02-05-2023,Standard Class,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Binders,OFF-BI-10004519,3,15,485,15
7559,7559,06-08-2022,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Appliances,OFF-AP-10002518,3,21.2,508.8,38.8
7560,7560,28-08-2022,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Paper,OFF-PA-10000806,3,8.5,161.5,11.5
7561,7561,19-07-2023,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Furniture,Furnishings,FUR-FU-10003142,6,1.5,28.5,8.5
7562,7562,30-11-2022,First Class,Consumer,United States,Lancaster,Pennsylvania,17602,East,Furniture,Chairs,FUR-CH-10000454,1,6.8,163.2,3.2
7563,7563,14-11-2023,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Bookcases,FUR-BO-10003894,4,8,192,2
7564,7564,22-07-2022,First Class,Home Office,United States,Denver,Colorado,80219,West,Technology,Accessories,TEC-AC-10001714,2,2.4,57.6,-2.4
7565,7565,14-12-2022,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10001190,4,22,418,8
7566,7566,01-08-2023,Second Class,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,FUR-BO-10000468,1,1.5,48.5,-1.5
7567,7567,30-04-2023,First Class,Corporate,United States,Houston,Texas,77070,Central,Technology,Accessories,TEC-AC-10001998,3,2.5,47.5,-2.5
7568,7568,20-12-2022,First Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10001534,4,0.4,19.6,-0.4
7569,7569,26-04-2023,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10003045,9,0.9,29.1,9.1
7570,7570,10-07-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10001363,4,2,48,-2
7571,7571,25-07-2022,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Fasteners,OFF-FA-10002280,3,0.6,19.4,-0.6
7572,7572,03-11-2022,Standard Class,Corporate,United States,Newport News,Virginia,23602,South,Office Supplies,Storage,OFF-ST-10003479,5,3.8,186.2,16.2
7573,7573,02-10-2022,Standard Class,Corporate,United States,Newport News,Virginia,23602,South,Furniture,Tables,FUR-TA-10004607,4,23.6,566.4,26.4
7574,7574,16-03-2022,Standard Class,Corporate,United States,Newport News,Virginia,23602,South,Office Supplies,Art,OFF-AR-10001022,1,0,0,0
7575,7575,05-07-2023,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Office Supplies,Storage,OFF-ST-10004186,2,11,209,-1
7576,7576,12-06-2023,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Technology,Accessories,TEC-AC-10000865,4,12,228,8
7577,7577,20-11-2023,Second Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Accessories,TEC-AC-10000023,2,0.8,39.2,9.2
7578,7578,28-03-2023,Second Class,Corporate,United States,Seattle,Washington,98115,West,Technology,Phones,TEC-PH-10001750,1,1,49,-1
7579,7579,16-05-2023,First Class,Home Office,United States,Omaha,Nebraska,68104,Central,Furniture,Chairs,FUR-CH-10004997,3,28,532,52
7580,7580,27-11-2022,Second Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Appliances,OFF-AP-10000275,8,131.5,2498.5,398.5
7581,7581,20-08-2022,Second Class,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Art,OFF-AR-10004999,3,0.6,19.4,-0.6
7582,7582,03-09-2022,First Class,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,OFF-ST-10003816,3,8.4,411.6,31.6
7583,7583,16-01-2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Chairs,FUR-CH-10003968,2,3.9,126.1,26.1
7584,7584,09-03-2022,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Technology,Phones,TEC-PH-10000730,7,105,3395,245
7585,7585,01-06-2023,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,OFF-LA-10004409,5,0.4,9.6,-0.4
7586,7586,26-02-2022,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Paper,OFF-PA-10000675,3,2.4,117.6,17.6
7587,7587,13-08-2022,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Art,OFF-AR-10001573,4,0.2,9.8,-0.2
7588,7588,25-06-2023,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Binders,OFF-BI-10001597,3,3.6,116.4,6.4
7589,7589,22-08-2023,Standard Class,Consumer,United States,Roseville,California,95661,West,Furniture,Furnishings,FUR-FU-10001196,3,1,19,-1
7590,7590,05-04-2022,Standard Class,Consumer,United States,Rockford,Illinois,61107,Central,Office Supplies,Art,OFF-AR-10004602,7,6.5,123.5,3.5
7591,7591,29-09-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,FUR-FU-10000260,9,2.4,57.6,-2.4
7592,7592,30-04-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10001146,2,2.8,67.2,7.2
7593,7593,14-07-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,OFF-AR-10000896,3,0.4,9.6,-0.4
7594,7594,21-04-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10000309,3,17.8,872.2,142.2
7595,7595,10-11-2022,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10001989,7,4.5,145.5,25.5
7596,7596,30-03-2023,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Binders,OFF-BI-10001036,4,1.6,38.4,-1.6
7597,7597,08-08-2022,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10002103,3,4.6,225.4,25.4
7598,7598,01-11-2022,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10001473,2,0.5,9.5,-0.5
7599,7599,28-11-2023,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Art,OFF-AR-10000411,3,2,38,8
7600,7600,04-01-2022,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,OFF-PA-10000246,5,0.8,39.2,9.2
7601,7601,28-05-2022,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Technology,Machines,TEC-MA-10004086,5,1.5,28.5,-1.5
7602,7602,30-03-2022,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Office Supplies,Paper,OFF-PA-10003039,6,3,147,7
7603,7603,07-02-2022,Standard Class,Consumer,United States,Springfield,Oregon,97477,West,Technology,Accessories,TEC-AC-10004633,10,1.2,58.8,8.8
7604,7604,24-08-2023,Standard Class,Corporate,United States,Providence,Rhode Island,2908,East,Office Supplies,Paper,OFF-PA-10000289,2,0.5,9.5,-0.5
7605,7605,20-02-2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10003247,3,1.2,28.8,-1.2
7606,7606,30-10-2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002191,2,0.5,9.5,-0.5
7607,7607,07-12-2023,Standard Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,OFF-ST-10001496,9,52,1248,78
7608,7608,04-05-2023,First Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,OFF-ST-10000585,2,10.4,249.6,9.6
7609,7609,02-12-2023,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10001166,4,1.5,28.5,-1.5
7610,7610,23-12-2022,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10003651,7,1,19,-1
7611,7611,30-03-2022,First Class,Consumer,United States,Moreno Valley,California,92553,West,Office Supplies,Paper,OFF-PA-10001800,3,0.4,19.6,-0.4
7612,7612,29-12-2023,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Paper,OFF-PA-10000791,2,0.3,9.7,-0.3
7613,7613,25-08-2022,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Fasteners,OFF-FA-10000134,1,0.4,9.6,-0.4
7614,7614,12-08-2023,First Class,Consumer,United States,Garden City,Kansas,67846,Central,Office Supplies,Art,OFF-AR-10001149,2,0.3,9.7,-0.3
7615,7615,25-05-2023,Second Class,Consumer,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000010,3,0.4,9.6,-0.4
7616,7616,17-05-2023,Standard Class,Corporate,United States,Orlando,Florida,32839,South,Office Supplies,Binders,OFF-BI-10000201,9,0.3,9.7,-0.3
7617,7617,06-08-2022,Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Paper,OFF-PA-10001776,2,0.6,19.4,-0.6
7618,7618,30-10-2023,Standard Class,Consumer,United States,Watertown,New York,13601,East,Office Supplies,Binders,OFF-BI-10003656,5,34,646,86
7619,7619,05-11-2023,First Class,Corporate,United States,Los Angeles,California,90032,West,Furniture,Tables,FUR-TA-10001539,1,3.8,186.2,36.2
7620,7620,01-08-2022,First Class,Corporate,United States,Los Angeles,California,90032,West,Technology,Phones,TEC-PH-10004100,5,2.8,67.2,7.2
7621,7621,30-08-2022,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10001580,5,16.2,523.8,63.8
7622,7622,20-02-2022,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10002335,4,29.2,700.8,10.8
7623,7623,22-04-2022,Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10004707,3,0.5,9.5,-0.5
7624,7624,14-12-2023,Standard Class,Home Office,United States,Newark,Delaware,19711,East,Office Supplies,Appliances,OFF-AP-10000576,1,2,38,-2
7625,7625,23-05-2022,Second Class,Home Office,United States,Detroit,Michigan,48234,Central,Office Supplies,Appliances,OFF-AP-10001394,5,17,833,103
7626,7626,17-12-2023,Second Class,Home Office,United States,Detroit,Michigan,48234,Central,Furniture,Furnishings,FUR-FU-10003724,9,4,76,6
7627,7627,04-09-2023,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Appliances,OFF-AP-10002867,6,16.5,313.5,53.5
7628,7628,18-02-2023,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Technology,Accessories,TEC-AC-10002718,2,1,19,-1
7629,7629,19-04-2023,Second Class,Corporate,United States,Phoenix,Arizona,85023,West,Office Supplies,Labels,OFF-LA-10003121,5,0.4,19.6,-0.4
7630,7630,15-09-2023,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Office Supplies,Envelopes,OFF-EN-10002230,5,13.6,326.4,26.4
7631,7631,24-02-2022,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Technology,Phones,TEC-PH-10001819,7,5,245,15
7632,7632,28-07-2023,First Class,Home Office,United States,Brownsville,Texas,78521,Central,Furniture,Chairs,FUR-CH-10002304,7,5.2,124.8,14.8
7633,7633,11-10-2023,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10002602,8,24.2,1185.8,135.8
7634,7634,06-12-2023,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Binders,OFF-BI-10002414,1,0.2,9.8,-0.2
7635,7635,23-03-2022,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Art,OFF-AR-10003696,1,0.6,29.4,-0.6
7636,7636,24-01-2023,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10004495,1,6,294,54
7637,7637,12-10-2022,Second Class,Consumer,United States,Louisville,Kentucky,40214,South,Furniture,Chairs,FUR-CH-10001270,3,5.2,254.8,14.8
7638,7638,28-11-2023,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Art,OFF-AR-10001615,3,1.8,58.2,-1.8
7639,7639,05-08-2023,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Envelopes,OFF-EN-10003286,7,1.8,58.2,8.2
7640,7640,07-12-2023,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Furniture,Bookcases,FUR-BO-10003660,2,17.6,422.4,42.4
7641,7641,01-08-2022,Standard Class,Corporate,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10002764,6,3.5,66.5,6.5
7642,7642,10-05-2023,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Technology,Machines,TEC-MA-10001695,6,14,686,66
7643,7643,24-12-2023,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002824,4,1,19,-1
7644,7644,25-09-2022,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Office Supplies,Binders,OFF-BI-10002571,4,0.4,9.6,-0.4
7645,7645,13-07-2023,First Class,Home Office,United States,Pueblo,Colorado,81001,West,Technology,Accessories,TEC-AC-10001553,5,3.5,66.5,6.5
7646,7646,13-10-2022,Standard Class,Corporate,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10003973,3,44.5,845.5,65.5
7647,7647,14-09-2022,Standard Class,Consumer,United States,Greenville,North Carolina,27834,South,Technology,Machines,TEC-MA-10002073,2,65,1235,75
7648,7648,10-06-2023,First Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10003529,2,0,0,0
7649,7649,23-10-2023,First Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Chairs,FUR-CH-10000309,4,54,1296,66
7650,7650,01-10-2023,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Furniture,Tables,FUR-TA-10004154,9,62,1488,28
7651,7651,23-05-2022,Standard Class,Corporate,United States,Marion,Ohio,43302,East,Office Supplies,Envelopes,OFF-EN-10003286,3,1,19,-1
7652,7652,23-10-2022,First Class,Consumer,United States,Dallas,Texas,75081,Central,Technology,Accessories,TEC-AC-10001552,3,2.4,117.6,17.6
7653,7653,14-02-2022,First Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Storage,OFF-ST-10002790,2,4.8,115.2,5.2
7654,7654,27-01-2023,Standard Class,Corporate,United States,Huntsville,Alabama,35810,South,Office Supplies,Art,OFF-AR-10003217,4,1,19,-1
7655,7655,24-11-2022,Second Class,Consumer,United States,Las Vegas,Nevada,89115,West,Furniture,Furnishings,FUR-FU-10002813,4,2.4,77.6,7.6
7656,7656,19-04-2022,Second Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Paper,OFF-PA-10003848,4,0.6,29.4,-0.6
7657,7657,06-10-2023,Same Day,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Appliances,OFF-AP-10000240,2,4.4,105.6,5.6
7658,7658,03-06-2023,Same Day,Home Office,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10004091,4,7.6,182.4,12.4
7659,7659,30-01-2022,First Class,Home Office,United States,Lakewood,Ohio,44107,East,Office Supplies,Binders,OFF-BI-10001071,4,3.2,76.8,6.8
7660,7660,13-08-2022,Standard Class,Corporate,United States,Fremont,Nebraska,68025,Central,Office Supplies,Binders,OFF-BI-10003676,5,2.5,47.5,7.5
7661,7661,29-12-2022,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Furniture,Furnishings,FUR-FU-10004864,3,2.4,77.6,7.6
7662,7662,20-10-2022,Standard Class,Consumer,United States,Huntsville,Texas,77340,Central,Office Supplies,Binders,OFF-BI-10003708,7,0.4,9.6,-0.4
7663,7663,21-12-2022,First Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Art,OFF-AR-10002067,5,3,97,17
7664,7664,15-06-2022,Standard Class,Consumer,United States,Asheville,North Carolina,28806,South,Office Supplies,Art,OFF-AR-10003158,5,1,19,-1
